age,gender,occupation,user_id
27,M,sales/marketing,157371
34,M,sales/marketing,863586
29,M,college/grad student,845421
25,M,sales/marketing,187255
28,M,college/grad student,914618
18,M,artist,97474
27,M,other or not specified,368146
10,M,K-12 student,497072
33,M,other or not specified,246746
31,M,self-employed,187532
29,F,academic/educator,434022
29,M,self-employed,424137
30,M,executive/managerial,153621
31,F,sales/marketing,470367
25,M,college/grad student,34992
34,M,college/grad student,387679
29,F,self-employed,439722
34,M,executive/managerial,570686
28,M,K-12 student,995589
28,M,college/grad student,52208
22,M,sales/marketing,492933
29,M,sales/marketing,310471
27,M,self-employed,881205
33,M,college/grad student,823528
30,M,executive/managerial,716818
33,F,other or not specified,44455
30,M,college/grad student,546554
33,F,self-employed,169289
31,F,executive/managerial,219759
18,M,self-employed,303661
28,M,college/grad student,260197
31,M,college/grad student,195359
31,M,executive/managerial,370397
33,F,executive/managerial,468972
25,M,sales/marketing,637741
21,M,sales/marketing,833102
29,M,sales/marketing,132132
33,M,sales/marketing,4951
32,M,other or not specified,433853
29,M,other or not specified,575373
31,F,K-12 student,409486
20,M,sales/marketing,636359
29,M,college/grad student,607517
21,M,sales/marketing,599530
30,M,sales/marketing,502834
31,M,executive/managerial,107666
35,M,clerical/admin,945012
33,M,retired,621844
34,F,sales/marketing,714266
18,M,K-12 student,791774
26,M,technician/engineer,450741
22,M,scientist,543862
31,M,executive/managerial,695310
27,M,college/grad student,102790
25,M,scientist,296650
23,M,other or not specified,647191
28,F,executive/managerial,823615
26,M,executive/managerial,769619
33,M,technician/engineer,263071
32,M,college/grad student,939971
28,F,self-employed,458843
34,M,executive/managerial,287210
31,M,college/grad student,38460
34,M,scientist,456652
27,M,scientist,470635
43,M,executive/managerial,17209
32,M,executive/managerial,823006
31,M,executive/managerial,843976
26,M,scientist,872848
18,M,K-12 student,282079
26,M,college/grad student,874187
29,M,executive/managerial,442602
26,M,executive/managerial,969632
32,M,sales/marketing,238669
27,M,executive/managerial,9010
25,M,sales/marketing,524737
30,M,self-employed,111622
34,M,executive/managerial,331166
27,M,other or not specified,307415
26,M,executive/managerial,809297
32,M,scientist,482578
29,M,scientist,659258
27,F,sales/marketing,436973
32,M,executive/managerial,979784
33,M,college/grad student,836143
27,M,executive/managerial,35838
32,M,sales/marketing,779510
26,M,self-employed,391783
26,M,scientist,419680
31,M,executive/managerial,612917
32,M,college/grad student,965820
28,M,executive/managerial,854826
33,M,sales/marketing,72956
30,M,executive/managerial,437134
24,M,sales/marketing,760408
56,M,executive/managerial,377952
31,M,college/grad student,244593
34,M,other or not specified,311168
31,M,college/grad student,114793
30,M,doctor/health care,236597
37,M,executive/managerial,88539
31,M,college/grad student,684398
28,M,sales/marketing,412580
28,M,K-12 student,471135
30,M,college/grad student,413425
28,M,other or not specified,531712
34,M,college/grad student,183786
30,M,college/grad student,439262
54,F,academic/educator,114275
32,M,college/grad student,154364
84,F,retired,674908
30,M,executive/managerial,991021
20,F,sales/marketing,753261
30,M,college/grad student,535169
34,M,other or not specified,56137
42,F,academic/educator,492647
33,M,executive/managerial,217917
34,M,scientist,287961
26,F,college/grad student,653463
26,F,college/grad student,493560
29,M,executive/managerial,500919
31,M,executive/managerial,641493
27,M,college/grad student,103370
25,M,self-employed,781555
30,M,scientist,946152
34,M,other or not specified,309607
25,M,college/grad student,755539
29,F,college/grad student,991331
28,M,lawyer,528700
28,M,self-employed,707993
27,M,college/grad student,403629
31,M,clerical/admin,662853
26,M,college/grad student,348437
33,M,college/grad student,131661
29,F,self-employed,519994
23,M,scientist,932676
32,M,sales/marketing,417311
26,M,college/grad student,280375
27,M,sales/marketing,746670
32,M,other or not specified,73362
31,M,college/grad student,517837
32,M,college/grad student,830489
26,M,executive/managerial,958511
27,M,college/grad student,24841
27,M,self-employed,366334
26,M,other or not specified,518996
25,M,executive/managerial,847076
28,M,technician/engineer,839899
29,M,sales/marketing,39567
28,M,executive/managerial,176870
29,M,executive/managerial,698763
29,M,sales/marketing,952916
33,M,sales/marketing,406881
31,M,executive/managerial,958999
54,F,retired,113646
33,M,college/grad student,91526
27,M,scientist,260683
25,M,sales/marketing,442630
34,M,college/grad student,36873
34,F,college/grad student,546172
33,M,college/grad student,925027
18,M,K-12 student,15564
28,M,K-12 student,491117
28,M,college/grad student,832335
30,M,sales/marketing,61667
35,M,other or not specified,634999
18,M,K-12 student,131161
31,M,executive/managerial,253584
25,M,executive/managerial,830849
31,M,self-employed,48723
18,M,K-12 student,629737
31,M,executive/managerial,976741
31,M,self-employed,555300
26,M,executive/managerial,754295
53,M,executive/managerial,750843
30,M,scientist,51527
30,M,sales/marketing,201469
26,M,academic/educator,667255
26,M,K-12 student,787291
32,M,other or not specified,466517
34,M,scientist,925040
34,M,other or not specified,273665
26,F,self-employed,760366
31,M,college/grad student,880372
26,M,executive/managerial,769831
28,M,sales/marketing,541303
25,M,executive/managerial,977043
33,M,college/grad student,303177
28,M,college/grad student,557652
31,F,artist,744448
25,M,college/grad student,157049
18,M,sales/marketing,302663
35,M,executive/managerial,489923
25,F,executive/managerial,591061
35,M,college/grad student,286343
26,M,college/grad student,546107
28,M,executive/managerial,856486
28,M,K-12 student,160925
26,M,executive/managerial,638690
33,M,clerical/admin,872948
34,F,college/grad student,859289
33,M,scientist,827225
33,M,executive/managerial,631153
23,M,college/grad student,14584
34,M,college/grad student,592338
30,M,executive/managerial,615007
28,M,executive/managerial,153928
30,F,executive/managerial,745654
31,M,college/grad student,621861
31,M,tradesman/craftsman,997301
26,M,college/grad student,733243
42,M,artist,390013
30,M,scientist,460058
25,F,scientist,851228
31,M,academic/educator,405939
29,M,executive/managerial,981548
26,F,sales/marketing,138716
28,M,college/grad student,938397
21,M,scientist,751044
26,M,executive/managerial,519430
26,M,college/grad student,68209
23,M,K-12 student,400019
23,M,sales/marketing,746969
49,M,clerical/admin,992547
33,F,other or not specified,338429
29,M,sales/marketing,501368
34,M,sales/marketing,425653
27,M,other or not specified,955036
25,M,sales/marketing,242069
27,M,college/grad student,802483
32,F,other or not specified,893331
32,M,executive/managerial,543156
33,M,sales/marketing,456109
26,M,college/grad student,552581
30,M,college/grad student,617059
29,M,college/grad student,420858
28,F,other or not specified,538704
39,M,executive/managerial,397529
25,M,college/grad student,558828
30,M,college/grad student,6547
22,M,sales/marketing,122373
63,F,executive/managerial,922140
62,F,retired,728579
25,M,scientist,918671
30,M,clerical/admin,429605
32,M,other or not specified,467963
25,M,college/grad student,811428
36,M,scientist,859658
32,M,sales/marketing,352515
25,M,executive/managerial,547278
25,M,technician/engineer,123307
32,M,scientist,705012
29,M,college/grad student,522183
25,M,college/grad student,245206
34,F,executive/managerial,780657
33,M,scientist,851640
26,M,technician/engineer,437441
25,M,self-employed,695377
30,M,self-employed,297868
38,M,sales/marketing,345147
28,M,sales/marketing,791190
33,M,executive/managerial,842458
25,M,college/grad student,339632
30,M,executive/managerial,599018
25,M,executive/managerial,559799
32,M,executive/managerial,31361
52,M,other or not specified,627201
30,M,homemaker,336295
26,M,college/grad student,303175
31,M,college/grad student,713654
32,M,college/grad student,821654
27,F,college/grad student,202540
56,F,academic/educator,65114
33,M,tradesman/craftsman,751259
50,M,academic/educator,402506
21,M,other or not specified,366954
31,M,sales/marketing,775225
28,F,sales/marketing,269924
33,M,college/grad student,656140
33,F,college/grad student,257833
25,M,college/grad student,637535
27,M,scientist,13743
31,M,technician/engineer,226436
29,M,sales/marketing,675899
19,M,sales/marketing,300804
32,F,college/grad student,725192
31,F,homemaker,310232
30,F,executive/managerial,779140
18,M,K-12 student,514579
27,M,college/grad student,168978
30,M,artist,695765
31,M,college/grad student,629877
27,M,other or not specified,661053
75,F,retired,294477
26,F,college/grad student,851898
26,M,self-employed,793855
32,M,executive/managerial,938953
24,M,sales/marketing,116456
34,M,executive/managerial,4288
28,M,homemaker,856267
30,M,tradesman/craftsman,714104
32,M,executive/managerial,986832
39,F,scientist,159231
31,F,scientist,730245
30,M,self-employed,212522
29,M,executive/managerial,181507
31,M,scientist,781324
68,F,executive/managerial,684385
25,M,other or not specified,601236
22,M,sales/marketing,555113
21,M,K-12 student,358442
32,M,executive/managerial,254879
29,M,artist,180153
26,M,sales/marketing,873551
21,M,homemaker,683666
26,M,scientist,773864
26,M,sales/marketing,890345
18,F,K-12 student,518374
33,M,artist,365233
26,M,college/grad student,367833
31,M,college/grad student,8978
30,M,college/grad student,654894
29,M,college/grad student,871366
41,F,K-12 student,178794
34,M,executive/managerial,946407
31,M,college/grad student,454828
25,M,college/grad student,997525
33,M,self-employed,519720
68,M,tradesman/craftsman,345794
25,F,college/grad student,357825
32,F,academic/educator,279140
33,M,executive/managerial,9897
26,M,college/grad student,701271
25,M,scientist,228516
44,M,homemaker,735181
25,M,executive/managerial,887434
31,M,college/grad student,777626
30,F,homemaker,351627
30,M,other or not specified,832641
26,M,college/grad student,779578
34,M,scientist,695722
30,M,other or not specified,101132
29,M,scientist,109927
27,M,scientist,527243
31,M,executive/managerial,12856
33,F,college/grad student,646665
89,F,academic/educator,877446
25,M,scientist,714008
29,M,executive/managerial,859084
33,F,college/grad student,364582
44,M,sales/marketing,968457
26,M,academic/educator,909640
25,M,other or not specified,181043
34,M,technician/engineer,405221
29,M,self-employed,602155
41,M,artist,499034
47,M,sales/marketing,48344
34,M,sales/marketing,712768
21,M,college/grad student,708036
25,M,sales/marketing,631874
26,M,clerical/admin,344090
31,M,scientist,594500
29,M,executive/managerial,650807
28,M,K-12 student,95807
32,M,executive/managerial,92400
30,F,college/grad student,974608
33,M,other or not specified,254299
28,M,self-employed,854222
31,M,executive/managerial,591294
32,M,college/grad student,669425
25,M,college/grad student,601433
31,M,executive/managerial,900265
27,F,academic/educator,316918
28,M,college/grad student,509334
32,M,executive/managerial,899444
25,M,college/grad student,997646
30,M,sales/marketing,948518
25,M,college/grad student,967133
23,M,sales/marketing,345350
31,M,college/grad student,727840
32,M,college/grad student,799677
30,M,sales/marketing,37404
26,M,executive/managerial,787822
38,F,executive/managerial,936071
26,M,other or not specified,9680
27,M,executive/managerial,885791
26,M,executive/managerial,461293
33,M,sales/marketing,318135
20,F,artist,413274
33,M,college/grad student,328396
30,M,other or not specified,813653
26,M,college/grad student,549235
33,M,executive/managerial,156337
29,M,technician/engineer,262989
31,M,executive/managerial,25361
25,M,academic/educator,39873
23,M,scientist,844340
31,M,executive/managerial,203505
30,M,executive/managerial,528027
28,M,executive/managerial,409727
